,user_id,app_id,rating
4,4104,22,2
5,4104,4572,5
6,4104,150,3
7,4104,73,5
8,4104,11,4
9,4104,94,4
10,4104,1,5
0,4105,221,5
1,4105,0,4
2,4105,4,5
3,4105,40,4
4,4105,7,4
5,4105,1482,1
6,4105,55,3
7,4105,12,2
8,4105,102,4
9,4105,266,5
10,4105,38,3
11,4105,732,3
12,4105,37,3
13,4105,143,2
0,4106,13,5
1,4106,21,3
2,4106,0,4
3,4106,3,2
4,4106,377,2
5,4106,2,1
6,4106,120,3
7,4106,189,3
8,4106,1884,3
9,4106,3813,3
10,4106,1,3
11,4106,36,1
12,4106,77,1
13,4106,1864,5
14,4106,288,1
0,4107,1647,3
1,4107,288,2
2,4107,2,5
3,4107,0,3
4,4107,10,2
5,4107,3230,5
6,4107,3141,5
7,4107,116,5
8,4107,25,2
9,4107,107,5
10,4107,1729,5
11,4107,45,1
12,4107,23,4
13,4107,29,4
14,4107,1,2
0,4108,377,3
1,4108,0,3
2,4108,3364,1
0,4109,4060,5
1,4109,474,1
2,4109,0,2
3,4109,3,5
4,4109,200,4
5,4109,1,1
6,4109,8,4
7,4109,41,3
8,4109,1977,5
9,4109,103,4
0,4110,2074,3
1,4110,0,2
2,4110,156,4
3,4110,418,5
4,4110,2140,1
5,4110,4,4
6,4110,297,1
7,4110,2,4
8,4110,13,3
9,4110,930,1
10,4110,3340,4
11,4110,26,3
12,4110,21,3
13,4110,233,5
14,4110,5,3
15,4110,1774,5
16,4110,626,3
17,4110,848,5
18,4110,674,3
0,4111,0,5
1,4111,26,4
2,4111,27,2
3,4111,194,2
4,4111,36,4
0,4112,3,2
1,4112,8,5
2,4112,0,4
3,4112,2927,4
4,4112,37,5
5,4112,2,1
0,4113,0,3
1,4113,567,5
2,4113,25,3
3,4113,20,4
4,4113,14,2
5,4113,1754,3
6,4113,2696,2
7,4113,1,3
8,4113,1140,4
9,4113,1822,3
10,4113,3643,1
11,4113,263,2
12,4113,1599,4
13,4113,13,5
14,4113,227,5
15,4113,21,5
0,4114,0,4
1,4114,125,2
2,4114,16,2
3,4114,3,3
4,4114,1164,1
5,4114,7,5
6,4114,1202,4
7,4114,234,5
8,4114,1,3
9,4114,5,5
10,4114,203,5
11,4114,10,5
0,4115,6,1
1,4115,0,1
2,4115,31,3
3,4115,282,4
4,4115,7,3
0,4116,8,3
1,4116,0,2
2,4116,3066,2
3,4116,109,5
4,4116,1379,3
0,4117,759,1
1,4117,3658,3
2,4117,0,4
3,4117,177,2
4,4117,22,2
5,4117,301,3
6,4117,48,5
7,4117,3,1
8,4117,19,4
0,4118,0,1
1,4118,295,4
2,4118,11,4
0,4119,8,3
1,4119,908,3
2,4119,0,2
3,4119,31,2
4,4119,1460,2
5,4119,462,4
6,4119,3422,4
7,4119,1,4
8,4119,3722,2
9,4119,23,1
10,4119,299,3
0,4120,23,3
1,4120,87,1
2,4120,1873,5
3,4120,39,1
4,4120,1150,2
5,4120,710,3
6,4120,242,3
7,4120,0,3
8,4120,1755,3
9,4120,1381,3
10,4120,98,4
11,4120,126,2
0,4121,2,2
1,4121,20,3
2,4121,3,3
3,4121,0,4
4,4121,4850,2
0,4122,0,1
1,4122,3,1
2,4122,1821,4
3,4122,7,3
4,4122,6,1
5,4122,93,3
6,4122,1,2
7,4122,3511,1
8,4122,3416,4
9,4122,174,4
10,4122,17,3
11,4122,1779,1
12,4122,259,4
13,4122,4172,3
14,4122,29,4
15,4122,275,1
16,4122,8,5
17,4122,48,4
0,4123,144,3
1,4123,0,4
2,4123,564,4
3,4123,53,4
4,4123,551,1
5,4123,9,5
6,4123,57,2
7,4123,1,4
8,4123,3,1
9,4123,3064,1
10,4123,560,1
0,4124,0,1
1,4124,24,3
2,4124,4437,5
0,4125,84,3
1,4125,16,3
2,4125,0,1
3,4125,703,2
4,4125,423,2
5,4125,890,3
6,4125,2141,4
7,4125,119,3
8,4125,462,3
9,4125,475,3
10,4125,17,1
11,4125,295,5
12,4125,14,2
13,4125,545,3
14,4125,18,1
0,4126,0,4
1,4126,1727,4
2,4126,219,3
3,4126,4,5
4,4126,2524,2
5,4126,172,2
6,4126,126,1
7,4126,3305,3
8,4126,904,5
9,4126,2609,3
10,4126,626,5
11,4126,330,4
12,4126,61,1
0,4127,19,1
1,4127,0,4
2,4127,886,3
3,4127,3852,3
4,4127,582,2
5,4127,21,4
6,4127,2047,2
7,4127,36,1
8,4127,439,1
9,4127,552,3
10,4127,2852,3
11,4127,35,3
12,4127,1,4
13,4127,28,2
14,4127,4820,3
15,4127,300,3
16,4127,1329,4
17,4127,319,3
18,4127,104,1
0,4128,281,3
1,4128,921,3
2,4128,0,2
0,4129,2277,1
1,4129,6,5
2,4129,0,4
0,4130,97,4
1,4130,2066,4
2,4130,0,4
3,4130,3,1
4,4130,965,3
5,4130,4,4
6,4130,2650,4
7,4130,4138,5
8,4130,185,4
0,4131,0,3
1,4131,304,2
2,4131,783,4
3,4131,88,4
4,4131,15,4
5,4131,78,4
6,4131,1559,5
7,4131,75,1
8,4131,2404,4
9,4131,1130,4
10,4131,763,1
11,4131,25,5
0,4132,0,2
1,4132,7,2
2,4132,513,2
3,4132,4076,5
4,4132,1,3
5,4132,1113,5
6,4132,1729,5
7,4132,154,1
8,4132,56,5
9,4132,238,4
10,4132,20,4
11,4132,13,4
12,4132,727,2
0,4133,0,2
1,4133,52,5
2,4133,1988,1
3,4133,24,2
4,4133,40,1
5,4133,6,3
6,4133,124,4
7,4133,1458,3
8,4133,4,3
9,4133,5,2
10,4133,637,3
11,4133,152,4
12,4133,1650,1
13,4133,618,2
14,4133,15,2
15,4133,28,1
0,4134,0,4
1,4134,2114,2
2,4134,1,5
3,4134,32,1
4,4134,694,1
5,4134,113,3
0,4135,0,5
1,4135,1,4
2,4135,12,5
0,4136,104,1
1,4136,0,5
2,4136,2670,4
3,4136,2051,3
4,4136,3957,4
5,4136,525,3
6,4136,7,4
7,4136,2668,5
8,4136,310,5
9,4136,1991,4
10,4136,33,3
11,4136,3,1
12,4136,402,4
13,4136,393,2
14,4136,1791,4
0,4137,296,4
1,4137,2153,3
2,4137,148,5
3,4137,206,2
4,4137,5,5
5,4137,3201,2
6,4137,0,2
7,4137,21,5
8,4137,2,4
9,4137,3,2
10,4137,2525,5
0,4138,188,1
1,4138,3,3
2,4138,0,4
0,4139,1089,1
1,4139,0,1
2,4139,3,2
3,4139,966,1
4,4139,14,2
0,4140,0,4
1,4140,174,1
2,4140,273,2
3,4140,1230,1
4,4140,3575,1
5,4140,1,5
6,4140,1530,1
7,4140,308,5
8,4140,42,4
9,4140,206,3
10,4140,6,4
11,4140,152,4
12,4140,12,3
13,4140,15,3
14,4140,318,2
15,4140,1716,2
0,4141,248,1
1,4141,16,4
2,4141,3,2
3,4141,1,3
4,4141,0,1
5,4141,90,1
6,4141,45,3
7,4141,44,4
8,4141,17,4
9,4141,4956,1
10,4141,2305,3
11,4141,1003,1
12,4141,4771,5
13,4141,14,5
14,4141,419,3
0,4142,147,2
1,4142,0,5
2,4142,106,3
3,4142,96,2
4,4142,1945,2
5,4142,24,3
6,4142,5,3
7,4142,33,2
8,4142,1,3
9,4142,1706,5
10,4142,3497,2
11,4142,4896,4
12,4142,569,2
0,4143,1755,5
1,4143,0,2
2,4143,257,5
3,4143,2430,1
4,4143,2142,5
5,4143,2045,2
6,4143,487,5
7,4143,19,5
8,4143,26,3
9,4143,1428,2
10,4143,613,2
11,4143,343,1
12,4143,182,1
13,4143,2961,3
14,4143,2184,2
15,4143,2555,4
16,4143,535,3
17,4143,27,2
0,4144,20,2
1,4144,0,5
2,4144,68,5
3,4144,896,5
4,4144,2641,4
5,4144,47,4
6,4144,2339,4
7,4144,4825,1
0,4145,3243,3
1,4145,1250,2
2,4145,0,2
3,4145,18,3
4,4145,9,1
5,4145,1418,5
6,4145,2509,5
7,4145,703,1
8,4145,29,4
9,4145,494,5
10,4145,2642,1
11,4145,3,4
12,4145,4,5
0,4146,1,1
1,4146,0,1
2,4146,3,3
0,4147,1381,3
1,4147,2986,3
2,4147,1,5
3,4147,912,5
0,4148,538,4
1,4148,0,3
2,4148,16,1
3,4148,1,2
4,4148,12,4
5,4148,3424,2
6,4148,1352,4
7,4148,14,4
8,4148,148,2
9,4148,348,2
10,4148,22,1
11,4148,2329,4
12,4148,2756,1
13,4148,1768,5
0,4149,0,4
1,4149,4837,4
2,4149,4,3
3,4149,313,1
4,4149,59,5
5,4149,1173,3
6,4149,19,1
7,4149,16,3
8,4149,890,4
9,4149,1157,4
0,4150,1,5
1,4150,0,3
2,4150,59,2
3,4150,2926,1
4,4150,171,4
5,4150,19,2
6,4150,165,3
7,4150,287,3
8,4150,56,1
9,4150,196,1
10,4150,517,3
11,4150,98,4
0,4151,0,1
1,4151,149,4
2,4151,168,3
3,4151,156,4
4,4151,71,4
5,4151,295,2
6,4151,28,2
7,4151,1,2
8,4151,559,3
9,4151,1533,5
10,4151,4,5
11,4151,312,2
0,4152,0,1
1,4152,2822,3
2,4152,3,1
3,4152,3438,5
4,4152,986,5
5,4152,3681,5
6,4152,78,4
7,4152,728,2
8,4152,113,3
9,4152,33,4
10,4152,23,1
11,4152,3096,5
12,4152,3929,2
13,4152,2,2
14,4152,1,4
15,4152,673,4
0,4153,2183,3
1,4153,0,4
2,4153,2,4
3,4153,6,2
4,4153,1,3
0,4154,2,1
1,4154,0,2
2,4154,1799,5
3,4154,446,5
4,4154,34,3
5,4154,9,5
6,4154,682,2
7,4154,3145,4
8,4154,752,4
0,4155,35,5
1,4155,11,2
2,4155,1,5
3,4155,0,4
4,4155,197,1
5,4155,1049,2
6,4155,3437,1
7,4155,4374,3
0,4156,7,1
1,4156,0,4
2,4156,66,3
3,4156,26,2
4,4156,2,5
5,4156,83,1
6,4156,1018,1
7,4156,2088,1
0,4157,0,3
1,4157,14,1
2,4157,1445,5
3,4157,1240,3
0,4158,0,4
1,4158,3470,3
2,4158,1077,3
3,4158,2784,1
4,4158,282,4
5,4158,932,4
6,4158,15,3
7,4158,17,2
0,4159,147,1
1,4159,8,2
2,4159,1631,1
3,4159,109,5
4,4159,0,3
5,4159,484,5
6,4159,140,1
7,4159,1248,5
8,4159,12,2
9,4159,27,4
10,4159,222,1
11,4159,2074,2
12,4159,7,3
13,4159,29,1
14,4159,350,5
15,4159,23,5
0,4160,0,4
1,4160,1026,3
2,4160,1,2
3,4160,4,1
4,4160,32,2
5,4160,281,2
6,4160,4995,1
7,4160,64,1
8,4160,25,5
9,4160,14,5
10,4160,627,1
11,4160,46,5
12,4160,15,5
0,4161,0,5
1,4161,5,1
2,4161,1164,5
3,4161,867,2
4,4161,58,4
5,4161,2148,4
6,4161,2739,2
7,4161,7,1
0,4162,0,4
1,4162,41,5
2,4162,2122,4
3,4162,31,4
4,4162,4897,3
5,4162,558,5
0,4163,1965,5
1,4163,4,3
2,4163,0,5
3,4163,1700,2
4,4163,31,1
5,4163,180,2
6,4163,242,4
7,4163,3976,4
8,4163,1,5
9,4163,575,5
10,4163,19,5
11,4163,27,5
12,4163,514,3
0,4164,0,3
1,4164,54,2
2,4164,4,3
3,4164,3,4
4,4164,6,5
5,4164,33,4
6,4164,2488,5
7,4164,24,5
8,4164,826,2
9,4164,132,3
10,4164,64,4
11,4164,323,1
12,4164,53,3
13,4164,82,5
0,4165,4,4
1,4165,0,3
2,4165,2,1
3,4165,6,3
4,4165,51,2
5,4165,54,1
6,4165,34,5
7,4165,18,4
8,4165,428,3
9,4165,238,5
10,4165,653,4
11,4165,2170,2
12,4165,31,2
13,4165,446,5
14,4165,1322,5
15,4165,3689,5
0,4166,14,5
1,4166,1008,2
2,4166,0,4
3,4166,415,5
4,4166,664,3
5,4166,2814,1
0,4167,447,4
1,4167,0,1
2,4167,191,1
3,4167,5,3
4,4167,155,2
5,4167,4149,4
6,4167,106,4
7,4167,1354,1
8,4167,12,1
9,4167,35,4
10,4167,21,3
0,4168,0,1
1,4168,48,5
2,4168,142,1
3,4168,4135,1
0,4169,0,1
1,4169,41,2
2,4169,49,2
3,4169,7,2
4,4169,35,5
5,4169,52,1
6,4169,2945,4
7,4169,105,3
8,4169,3,1
9,4169,5,4
10,4169,24,1
11,4169,3670,1
12,4169,2561,2
13,4169,29,5
14,4169,10,3
15,4169,1056,3
16,4169,1512,3
17,4169,366,2
0,4170,0,5
1,4170,530,4
2,4170,132,5
3,4170,589,3
4,4170,156,2
5,4170,672,4
6,4170,5,1
7,4170,1,2
8,4170,2,1
9,4170,6,1
10,4170,3,2
11,4170,9,1
12,4170,1849,5
0,4171,0,3
1,4171,333,1
2,4171,3256,2
3,4171,639,4
4,4171,14,4
5,4171,88,4
6,4171,24,2
7,4171,41,3
8,4171,1864,5
0,4172,2476,2
1,4172,0,1
2,4172,1697,4
3,4172,15,1
0,4173,0,3
1,4173,517,2
2,4173,1401,3
3,4173,2,1
4,4173,566,2
5,4173,1921,2
6,4173,13,5
7,4173,36,2
8,4173,1,4
9,4173,4880,4
10,4173,4586,2
11,4173,35,2
12,4173,2109,4
13,4173,1937,2
14,4173,4,4
15,4173,29,1
16,4173,18,2
17,4173,78,3
18,4173,12,1
0,4174,2,5
1,4174,6,5
2,4174,0,2
3,4174,157,3
4,4174,88,3
5,4174,217,4
0,4175,2463,3
1,4175,0,4
2,4175,522,3
3,4175,4645,2
4,4175,1595,1
5,4175,974,1
6,4175,1238,3
7,4175,178,3
8,4175,1643,2
9,4175,478,1
10,4175,3,1
11,4175,3057,1
12,4175,11,3
13,4175,4,5
14,4175,2,1
0,4176,0,5
1,4176,539,2
2,4176,982,2
3,4176,533,1
4,4176,23,1
5,4176,904,5
6,4176,192,1
7,4176,167,5
8,4176,168,3
9,4176,14,3
10,4176,967,3
11,4176,13,5
12,4176,93,1
13,4176,53,1
14,4176,1,3
15,4176,1172,5
16,4176,15,5
0,4177,0,1
1,4177,2,4
2,4177,3249,4
3,4177,574,4
4,4177,278,2
5,4177,2084,3
6,4177,23,4
7,4177,887,1
8,4177,3,4
0,4178,0,3
1,4178,16,2
2,4178,5,1
3,4178,949,5
4,4178,2,1
5,4178,897,3
6,4178,419,5
7,4178,193,4
0,4179,0,1
1,4179,9,3
2,4179,5,1
3,4179,3,4
4,4179,121,3
5,4179,50,2
6,4179,117,5
7,4179,408,4
8,4179,1033,2
0,4180,0,1
1,4180,2,5
2,4180,1,1
3,4180,3,4
4,4180,5,3
5,4180,13,3
0,4181,2597,4
1,4181,0,3
2,4181,559,4
3,4181,3,1
4,4181,218,5
5,4181,39,5
6,4181,4099,4
7,4181,78,4
8,4181,1168,1
9,4181,4147,4
10,4181,89,4
11,4181,2161,2
12,4181,475,4
0,4182,12,1
1,4182,6,5
2,4182,2788,3
3,4182,88,4
4,4182,40,1
0,4183,25,2
1,4183,0,3
2,4183,1,5
3,4183,73,4
4,4183,1133,1
5,4183,3555,2
6,4183,1839,3
7,4183,2103,3
8,4183,216,3
9,4183,148,1
10,4183,36,4
0,4184,0,5
1,4184,2880,2
2,4184,776,1
3,4184,151,4
0,4185,0,1
1,4185,67,2
2,4185,387,2
3,4185,50,4
4,4185,1,4
5,4185,34,4
6,4185,11,5
0,4186,2279,3
1,4186,0,4
2,4186,4637,5
3,4186,1482,2
4,4186,2776,5
5,4186,323,4
6,4186,1,1
0,4187,3705,1
1,4187,143,4
2,4187,52,2
3,4187,0,4
0,4188,0,2
1,4188,1,5
2,4188,9,4
3,4188,1447,5
0,4189,1,3
1,4189,0,3
2,4189,38,1
3,4189,666,4
4,4189,1218,2
5,4189,76,4
6,4189,5,2
7,4189,3,4
8,4189,598,1
9,4189,13,4
10,4189,80,1
11,4189,6,4
12,4189,3004,4
0,4190,1,5
1,4190,494,5
2,4190,33,2
3,4190,133,1
4,4190,12,3
5,4190,1258,5
6,4190,0,2
7,4190,228,4
8,4190,2677,4
0,4191,3226,5
1,4191,1812,2
2,4191,3247,5
3,4191,0,5
4,4191,2,4
5,4191,81,4
6,4191,23,4
7,4191,1689,3
0,4192,0,2
1,4192,692,5
2,4192,1212,2
3,4192,1,4
4,4192,182,1
5,4192,3,5
6,4192,4,4
7,4192,377,1
8,4192,1291,5
9,4192,271,2
10,4192,227,1
11,4192,2,5
12,4192,40,2
13,4192,1118,1
14,4192,119,2
15,4192,16,4
0,4193,0,3
1,4193,1252,1
2,4193,93,5
3,4193,3437,3
4,4193,1,3
5,4193,14,5
6,4193,872,4
7,4193,30,4
8,4193,220,1
9,4193,35,1
0,4194,0,1
1,4194,691,5
2,4194,412,3
3,4194,49,4
4,4194,133,1
5,4194,3846,3
6,4194,3,1
7,4194,26,4
8,4194,16,3
9,4194,1837,2
10,4194,1786,5
0,4195,1585,5
1,4195,0,3
2,4195,3634,1
3,4195,3865,3
4,4195,563,2
5,4195,2,1
6,4195,9,5
7,4195,1,4
8,4195,1434,5
9,4195,29,3
10,4195,75,2
11,4195,375,3
12,4195,4645,2
13,4195,56,2
14,4195,327,2
0,4196,0,5
1,4196,73,1
2,4196,3964,5
3,4196,156,1
4,4196,34,4
5,4196,1305,3
6,4196,13,1
7,4196,19,4
8,4196,162,5
9,4196,66,5
10,4196,3718,3
11,4196,36,2
12,4196,1608,2
13,4196,2804,2
14,4196,228,2
15,4196,2,1
0,4197,1,4
1,4197,0,1
2,4197,3899,3
0,4198,371,1
1,4198,0,5
2,4198,4016,5
3,4198,610,4
4,4198,119,5
5,4198,1595,4
6,4198,7,5
7,4198,2013,5
8,4198,297,3
9,4198,420,3
10,4198,25,3
11,4198,1282,4
12,4198,9,4
13,4198,200,3
0,4199,3090,5
1,4199,0,3
2,4199,33,4
3,4199,148,5
4,4199,9,5
5,4199,8,3
6,4199,4511,3
7,4199,114,5
8,4199,79,5
9,4199,1578,2
10,4199,172,5
11,4199,322,1
12,4199,17,5
13,4199,92,3
14,4199,1038,2
15,4199,42,2
16,4199,4,2
0,4200,0,3
1,4200,2,5
2,4200,52,1
3,4200,9,5
4,4200,93,2
5,4200,47,3
6,4200,148,3
7,4200,281,2
8,4200,1081,4
0,4201,5,4
1,4201,0,3
2,4201,2564,3
3,4201,21,3
4,4201,3,1
5,4201,1,1
6,4201,359,1
7,4201,192,4
8,4201,56,4
9,4201,1237,1
10,4201,9,3
11,4201,1644,1
12,4201,23,5
13,4201,624,5
0,4202,189,1
1,4202,7,5
2,4202,4,4
3,4202,15,4
4,4202,11,5
5,4202,0,1
6,4202,39,3
7,4202,1445,3
0,4203,0,4
1,4203,4148,1
2,4203,50,2
3,4203,2,1
4,4203,942,3
5,4203,1995,3
6,4203,4671,4
7,4203,67,4
0,4204,0,3
1,4204,2,3
2,4204,1498,5
3,4204,222,3
4,4204,393,2
5,4204,140,2
6,4204,1874,5
7,4204,235,5
8,4204,1,4
9,4204,301,2
10,4204,352,4
11,4204,4669,3
12,4204,112,2
13,4204,4,5
14,4204,111,1
15,4204,16,5
16,4204,3,5
17,4204,88,4
18,4204,15,2
0,4205,330,5
1,4205,46,4
2,4205,4,3
3,4205,301,1
4,4205,0,5
5,4205,3448,5
6,4205,30,1
7,4205,85,2
8,4205,2,1
9,4205,1933,3
10,4205,1,3
11,4205,15,2
12,4205,3839,5
13,4205,77,4
0,4206,0,2
1,4206,33,4
2,4206,2330,1
3,4206,228,2
4,4206,548,5
5,4206,1201,5
6,4206,1985,5
7,4206,3600,5
8,4206,21,2
9,4206,3571,2
10,4206,35,2
11,4206,158,4
12,4206,3221,4
13,4206,3761,1
14,4206,36,4
15,4206,98,5
16,4206,4098,1
0,4207,0,1
1,4207,73,1
2,4207,5,4
3,4207,8,2
4,4207,4798,1
5,4207,40,4
6,4207,1309,2
0,4208,6,2
1,4208,3496,4
2,4208,0,2
3,4208,11,4
4,4208,1853,1
5,4208,694,1
6,4208,5,1
7,4208,75,5
8,4208,4,1
9,4208,304,3
10,4208,1626,1
11,4208,336,1
0,4209,2821,2
1,4209,253,1
2,4209,55,3
3,4209,0,2
4,4209,414,2
5,4209,225,1
6,4209,84,5
0,4210,5,2
1,4210,30,5
2,4210,0,4
3,4210,1105,2
4,4210,3933,2
5,4210,110,1
0,4211,0,5
1,4211,187,2
2,4211,4127,5
3,4211,1274,2
4,4211,438,4
5,4211,1106,1
6,4211,2918,2
7,4211,164,3
8,4211,979,4
0,4212,0,1
1,4212,66,5
2,4212,1622,5
3,4212,4,5
4,4212,1870,5
5,4212,74,3
0,4213,0,1
1,4213,1,1
2,4213,2,4
3,4213,107,4
4,4213,166,2
5,4213,315,2
6,4213,5,5
7,4213,42,2
0,4214,1,4
1,4214,0,5
2,4214,67,4
3,4214,4725,4
4,4214,35,2
5,4214,880,5
6,4214,58,1
7,4214,4,5
8,4214,4201,4
9,4214,664,4
10,4214,14,3
11,4214,372,3
12,4214,609,3
0,4215,1034,4
1,4215,0,5
2,4215,4288,5
3,4215,6,2
4,4215,2,1
5,4215,89,3
6,4215,7,4
7,4215,247,3
0,4216,64,1
1,4216,4683,5
2,4216,1,2
0,4217,4,5
1,4217,187,2
2,4217,0,3
3,4217,4298,1
4,4217,2820,3
5,4217,84,2
6,4217,790,4
7,4217,1,5
8,4217,1413,2
9,4217,289,5
10,4217,1459,3
11,4217,735,3
12,4217,242,1
13,4217,44,1
14,4217,671,2
0,4218,3,2
1,4218,0,1
2,4218,527,1
3,4218,7,5
4,4218,1,2
5,4218,380,2
6,4218,645,5
7,4218,61,4
0,4219,2319,1
1,4219,147,1
2,4219,0,3
3,4219,587,1
4,4219,263,4
5,4219,24,4
6,4219,6,2
7,4219,3,1
8,4219,1308,2
9,4219,1303,3
10,4219,8,5
11,4219,403,5
12,4219,4720,5
13,4219,9,3
14,4219,2511,3
15,4219,279,4
16,4219,1453,4
17,4219,100,5
18,4219,2542,2
0,4220,0,3
1,4220,1741,2
2,4220,33,1
3,4220,42,3
4,4220,4,1
5,4220,7,2
6,4220,3,3
7,4220,227,4
8,4220,334,5
9,4220,692,4
10,4220,5,3
11,4220,810,5
12,4220,219,3
0,4221,0,2
1,4221,5,5
2,4221,1198,3
3,4221,1110,2
4,4221,605,3
5,4221,1,5
6,4221,3878,1
7,4221,19,2
8,4221,2373,2
9,4221,73,1
10,4221,1673,2
11,4221,51,3
12,4221,89,4
13,4221,136,4
0,4222,2205,4
1,4222,1,5
2,4222,26,5
3,4222,150,1
4,4222,3068,2
5,4222,47,1
6,4222,0,3
7,4222,1603,4
8,4222,18,5
9,4222,45,3
10,4222,879,2
11,4222,3,4
12,4222,2,2
13,4222,13,5
14,4222,182,2
15,4222,84,1
16,4222,21,1
17,4222,2445,5
18,4222,12,4
0,4223,4,3
1,4223,0,1
2,4223,39,4
3,4223,19,5
4,4223,935,5
5,4223,1072,3
6,4223,3884,2
7,4223,1,2
8,4223,53,3
9,4223,77,5
10,4223,125,2
11,4223,30,4
12,4223,108,1
13,4223,384,4
14,4223,2,5
15,4223,2464,2
16,4223,16,1
17,4223,42,3
18,4223,2874,4
0,4224,0,5
1,4224,119,5
2,4224,792,1
3,4224,2081,1
4,4224,6,3
5,4224,1,2
6,4224,29,4
7,4224,26,4
8,4224,98,5
0,4225,29,1
1,4225,3132,4
2,4225,0,4
3,4225,524,3
4,4225,383,1
5,4225,710,1
6,4225,2416,3
7,4225,57,2
8,4225,22,5
9,4225,193,3
10,4225,7,1
11,4225,3,2
12,4225,63,2
0,4226,1845,5
1,4226,0,2
2,4226,1034,2
0,4227,3,2
1,4227,0,3
2,4227,141,2
3,4227,1,1
4,4227,181,4
5,4227,1981,5
6,4227,133,4
7,4227,18,1
8,4227,2097,3
9,4227,56,3
10,4227,6,3
11,4227,10,3
12,4227,438,5
13,4227,2063,3
14,4227,24,1
15,4227,782,5
16,4227,882,3
17,4227,171,5
18,4227,122,4
0,4228,0,4
1,4228,21,3
2,4228,4761,1
3,4228,3795,3
4,4228,3437,3
5,4228,276,1
0,4229,141,3
1,4229,75,1
2,4229,110,3
3,4229,0,1
4,4229,1512,3
5,4229,2653,2
6,4229,1209,2
7,4229,4989,4
8,4229,6,4
9,4229,1,5
10,4229,2,2
11,4229,2068,2
12,4229,360,2
13,4229,57,2
14,4229,2044,1
15,4229,117,1
16,4229,3204,5
17,4229,1668,2
18,4229,948,4
0,4230,0,5
1,4230,3,4
2,4230,4038,3
3,4230,1,5
4,4230,753,4
5,4230,4281,2
6,4230,677,5
7,4230,408,4
8,4230,565,1
9,4230,147,4
10,4230,623,5
0,4231,309,4
1,4231,12,2
2,4231,3121,2
3,4231,2,4
4,4231,223,5
5,4231,0,5
6,4231,71,4
7,4231,886,4
8,4231,10,1
9,4231,747,4
10,4231,22,2
11,4231,11,4
12,4231,1374,5
13,4231,1,5
14,4231,1620,4
15,4231,14,4
16,4231,1220,1
17,4231,2451,3
0,4232,30,3
1,4232,11,3
2,4232,0,2
3,4232,1258,2
4,4232,23,1
5,4232,1109,2
6,4232,49,2
7,4232,6,5
0,4233,0,3
1,4233,4,2
2,4233,1,1
3,4233,2,1
4,4233,1145,3
5,4233,2399,5
6,4233,138,5
7,4233,3506,3
8,4233,1784,1
9,4233,1426,2
10,4233,561,3
11,4233,182,1
12,4233,189,3
0,4234,248,1
1,4234,1,2
2,4234,86,4
3,4234,0,1
4,4234,3,1
5,4234,3261,4
6,4234,3478,1
7,4234,1348,2
8,4234,4716,3
9,4234,22,2
10,4234,5,5
11,4234,21,4
12,4234,8,1
13,4234,107,4
0,4235,3593,3
1,4235,1,1
2,4235,265,5
3,4235,1851,3
4,4235,0,5
5,4235,37,1
6,4235,101,4
7,4235,304,1
8,4235,272,4
9,4235,96,1
10,4235,32,5
11,4235,6,5
12,4235,2071,1
13,4235,82,1
14,4235,2366,1
0,4236,0,2
1,4236,849,1
2,4236,2267,1
3,4236,19,5
4,4236,2477,5
5,4236,455,3
6,4236,1648,2
7,4236,21,2
8,4236,111,5
9,4236,97,5
10,4236,1,4
0,4237,22,4
1,4237,25,4
2,4237,10,2
3,4237,0,2
4,4237,428,1
5,4237,323,3
0,4238,227,5
1,4238,0,3
2,4238,14,1
3,4238,9,2
4,4238,6,5
5,4238,13,2
0,4239,0,3
1,4239,28,1
2,4239,633,5
3,4239,1598,1
4,4239,1097,4
0,4240,0,5
1,4240,2183,5
2,4240,235,2
3,4240,2211,2
4,4240,885,2
5,4240,61,3
6,4240,3044,5
7,4240,2,2
0,4241,0,3
1,4241,50,4
2,4241,6,3
3,4241,3,2
4,4241,32,2
5,4241,67,1
0,4242,205,1
1,4242,1,1
2,4242,4755,3
3,4242,233,2
4,4242,1925,4
5,4242,378,1
6,4242,0,2
7,4242,2263,2
8,4242,4,5
9,4242,123,2
0,4243,79,4
1,4243,0,2
2,4243,3834,1
3,4243,291,1
4,4243,6,2
5,4243,1,5
6,4243,2,5
7,4243,157,1
8,4243,4549,5
9,4243,153,3
10,4243,118,5
11,4243,232,1
12,4243,3402,1
13,4243,14,4
14,4243,250,4
15,4243,27,3
0,4244,2,2
1,4244,0,1
2,4244,187,4
3,4244,561,2
4,4244,168,4
5,4244,469,4
6,4244,127,2
0,4245,4865,3
1,4245,4,2
2,4245,609,3
3,4245,25,3
4,4245,20,4
5,4245,0,3
6,4245,39,2
0,4246,0,2
1,4246,1459,1
2,4246,44,3
3,4246,1,5
4,4246,170,5
5,4246,514,3
6,4246,481,5
7,4246,2170,5
8,4246,2,1
9,4246,74,2
0,4247,0,1
1,4247,2079,1
2,4247,1,1
3,4247,918,3
4,4247,818,1
0,4248,7,4
1,4248,0,1
2,4248,1546,5
3,4248,20,2
4,4248,1451,2
5,4248,22,1
6,4248,1580,3
7,4248,1,5
0,4249,0,3
1,4249,117,1
2,4249,29,1
3,4249,34,2
4,4249,598,1
5,4249,375,1
6,4249,325,2
7,4249,6,3
8,4249,18,2
9,4249,327,1
10,4249,350,3
0,4250,0,3
