,user_id,app_id,rating
7,3972,12,3
8,3972,2157,5
9,3972,84,4
0,3973,0,3
1,3973,221,4
2,3973,961,5
3,3973,922,3
4,3973,2,3
0,3974,0,3
1,3974,579,3
2,3974,23,2
3,3974,1,3
4,3974,962,4
5,3974,2025,3
6,3974,57,3
7,3974,1243,2
8,3974,18,5
9,3974,22,2
10,3974,496,4
11,3974,16,5
0,3975,0,3
1,3975,3,5
2,3975,1899,5
3,3975,1073,4
4,3975,206,5
5,3975,39,4
6,3975,4,2
7,3975,244,5
8,3975,540,5
9,3975,10,5
10,3975,2,1
11,3975,22,4
12,3975,471,5
13,3975,3070,5
14,3975,44,5
0,3976,480,1
1,3976,1821,5
2,3976,0,2
3,3976,1603,2
4,3976,1,5
5,3976,338,3
6,3976,611,5
7,3976,587,1
8,3976,34,2
9,3976,2247,3
10,3976,43,5
11,3976,2277,5
12,3976,2729,4
13,3976,752,2
14,3976,239,5
15,3976,1215,2
0,3977,0,4
1,3977,682,3
2,3977,4,2
3,3977,143,5
4,3977,611,4
5,3977,1460,5
0,3978,12,5
1,3978,1,2
2,3978,0,5
0,3979,0,3
1,3979,773,5
2,3979,1003,2
3,3979,4442,4
4,3979,2495,5
5,3979,7,2
6,3979,548,1
7,3979,2,3
8,3979,98,4
0,3980,1,4
1,3980,177,5
2,3980,632,3
3,3980,3393,5
4,3980,47,3
5,3980,371,1
6,3980,200,4
7,3980,0,3
8,3980,93,5
9,3980,3,4
10,3980,75,1
11,3980,35,2
12,3980,57,4
0,3981,67,5
1,3981,0,4
2,3981,30,2
3,3981,4,3
4,3981,9,4
5,3981,24,2
6,3981,165,3
7,3981,168,3
8,3981,1642,5
9,3981,292,2
10,3981,760,5
11,3981,13,5
12,3981,1813,2
13,3981,6,2
14,3981,11,4
15,3981,126,5
0,3982,79,4
1,3982,21,4
2,3982,0,3
3,3982,1,5
4,3982,170,3
5,3982,157,2
6,3982,1099,4
7,3982,2045,2
8,3982,4593,5
9,3982,4160,4
10,3982,1005,5
11,3982,98,4
12,3982,6,5
13,3982,9,5
14,3982,245,5
0,3983,5,4
1,3983,3879,3
2,3983,0,4
3,3983,2304,2
4,3983,37,4
5,3983,1,3
6,3983,2110,5
7,3983,878,1
8,3983,60,3
9,3983,342,5
10,3983,537,5
11,3983,2616,3
12,3983,15,3
13,3983,23,2
14,3983,3,1
15,3983,1389,5
16,3983,51,2
0,3984,21,5
1,3984,2,4
2,3984,0,3
3,3984,18,4
4,3984,9,2
5,3984,1,5
6,3984,421,4
7,3984,167,4
8,3984,1296,4
9,3984,8,1
10,3984,4,4
11,3984,146,5
12,3984,468,4
13,3984,113,4
14,3984,4110,5
0,3985,0,4
1,3985,1296,3
2,3985,29,3
3,3985,2167,5
4,3985,132,5
5,3985,106,5
6,3985,60,5
7,3985,135,5
8,3985,1244,3
0,3986,123,5
1,3986,0,4
2,3986,3298,4
3,3986,274,3
4,3986,50,5
5,3986,1655,4
6,3986,1356,4
7,3986,1054,4
8,3986,2418,4
9,3986,2807,4
10,3986,2,5
0,3987,0,5
1,3987,13,1
2,3987,227,3
3,3987,9,4
4,3987,1952,5
5,3987,317,5
6,3987,4,2
7,3987,43,5
8,3987,1185,2
9,3987,2,2
0,3988,3,1
1,3988,0,3
2,3988,1,5
3,3988,3523,4
4,3988,2,3
5,3988,678,5
6,3988,1828,5
7,3988,254,2
8,3988,89,3
9,3988,81,3
10,3988,4079,2
11,3988,16,4
12,3988,6,4
0,3989,0,4
1,3989,4,2
2,3989,11,1
0,3990,11,3
1,3990,692,4
2,3990,0,1
3,3990,96,2
4,3990,39,2
5,3990,1593,5
6,3990,52,5
7,3990,4,4
8,3990,1880,1
9,3990,1,4
10,3990,2436,5
11,3990,24,1
12,3990,5,4
13,3990,347,5
14,3990,727,1
15,3990,55,1
16,3990,149,5
0,3991,0,4
1,3991,28,5
2,3991,4851,5
3,3991,364,1
4,3991,40,5
5,3991,817,1
6,3991,1486,3
7,3991,147,1
8,3991,7,2
9,3991,1,3
10,3991,1263,1
11,3991,1176,5
12,3991,10,2
13,3991,2311,3
14,3991,1698,5
15,3991,35,4
16,3991,15,4
17,3991,4,4
0,3992,184,2
1,3992,205,3
2,3992,128,4
3,3992,0,3
4,3992,6,3
5,3992,134,3
6,3992,4017,4
7,3992,2164,2
8,3992,74,3
9,3992,83,2
10,3992,7,3
11,3992,1088,4
12,3992,514,3
0,3993,3,5
1,3993,347,5
2,3993,0,2
3,3993,2,2
4,3993,2098,3
5,3993,27,5
6,3993,589,4
7,3993,8,1
8,3993,5,4
9,3993,374,3
10,3993,53,4
11,3993,4456,3
12,3993,1,4
13,3993,4,1
14,3993,6,4
15,3993,120,1
0,3994,0,3
1,3994,4965,5
2,3994,8,2
3,3994,2,5
4,3994,3380,4
5,3994,288,5
6,3994,416,5
0,3995,7,1
1,3995,0,5
2,3995,1,2
3,3995,175,5
4,3995,3,4
5,3995,4431,5
6,3995,10,5
0,3996,1310,2
1,3996,0,5
2,3996,1,4
3,3996,3119,4
4,3996,34,1
5,3996,10,2
6,3996,4141,5
7,3996,285,1
8,3996,140,3
9,3996,349,4
10,3996,612,3
11,3996,163,4
12,3996,12,5
13,3996,464,2
0,3997,0,3
1,3997,781,5
2,3997,39,3
3,3997,1695,2
4,3997,1,3
5,3997,4,2
6,3997,1110,3
7,3997,583,4
8,3997,1997,5
9,3997,21,5
10,3997,5,3
11,3997,7,4
12,3997,158,5
13,3997,3424,3
14,3997,176,3
15,3997,584,1
16,3997,50,3
17,3997,1149,3
0,3998,45,4
1,3998,15,5
2,3998,8,2
3,3998,5,5
4,3998,327,5
5,3998,118,5
6,3998,2173,5
0,3999,2106,4
1,3999,2804,5
2,3999,0,5
3,3999,1,2
4,3999,1145,2
5,3999,3376,3
6,3999,4,4
7,3999,3,3
8,3999,2994,1
9,3999,3905,4
10,3999,111,5
11,3999,24,1
12,3999,835,2
0,4000,0,5
1,4000,1007,5
2,4000,228,2
3,4000,84,4
4,4000,69,4
5,4000,236,1
6,4000,32,5
7,4000,1,2
8,4000,489,5
9,4000,11,3
10,4000,490,5
0,4001,2284,5
1,4001,0,5
2,4001,260,3
3,4001,645,5
4,4001,1381,5
5,4001,310,2
6,4001,245,3
7,4001,449,1
0,4002,0,5
1,4002,577,3
2,4002,4130,2
3,4002,1093,3
4,4002,813,3
0,4003,84,4
1,4003,16,4
2,4003,241,3
3,4003,7,5
4,4003,25,5
5,4003,1463,5
6,4003,2167,3
7,4003,1,3
8,4003,0,2
9,4003,156,2
10,4003,14,5
11,4003,60,5
12,4003,2,1
0,4004,35,2
1,4004,108,5
2,4004,2248,4
3,4004,14,2
4,4004,1,4
5,4004,2351,5
6,4004,0,1
7,4004,16,2
8,4004,18,5
9,4004,430,5
10,4004,1878,5
11,4004,1627,5
12,4004,26,5
13,4004,224,1
14,4004,200,5
15,4004,41,2
0,4005,3808,5
1,4005,1,2
2,4005,3,5
3,4005,214,3
4,4005,587,4
5,4005,4361,4
6,4005,0,2
7,4005,180,4
8,4005,197,2
9,4005,13,2
10,4005,65,5
11,4005,1281,5
12,4005,2668,2
13,4005,7,4
14,4005,36,5
15,4005,10,4
16,4005,4383,5
17,4005,1198,4
0,4006,0,1
1,4006,1,3
2,4006,992,2
3,4006,73,3
4,4006,374,3
5,4006,158,5
6,4006,22,4
7,4006,2,4
8,4006,4763,3
9,4006,154,4
0,4007,3,5
1,4007,2031,4
2,4007,76,4
3,4007,435,4
4,4007,249,5
5,4007,0,2
6,4007,134,3
7,4007,4,4
8,4007,29,4
9,4007,1,1
10,4007,3923,5
11,4007,148,3
0,4008,0,3
1,4008,230,2
2,4008,198,4
3,4008,1,5
4,4008,110,5
5,4008,2,4
6,4008,479,3
0,4009,0,4
1,4009,10,2
2,4009,3,2
0,4010,20,5
1,4010,291,3
2,4010,1136,4
3,4010,0,3
4,4010,19,3
5,4010,86,4
6,4010,50,3
7,4010,1498,1
8,4010,6,4
9,4010,1132,3
10,4010,701,1
0,4011,0,4
1,4011,49,4
2,4011,685,4
3,4011,2059,4
4,4011,10,4
5,4011,259,5
6,4011,62,2
7,4011,9,2
8,4011,3295,3
9,4011,19,5
10,4011,17,4
11,4011,431,5
12,4011,131,5
13,4011,80,3
14,4011,99,5
0,4012,2807,2
1,4012,2905,2
2,4012,13,5
3,4012,0,3
4,4012,10,3
5,4012,817,4
6,4012,23,4
7,4012,723,5
8,4012,2943,4
9,4012,128,2
0,4013,0,5
1,4013,29,1
2,4013,2,4
3,4013,900,4
4,4013,64,4
5,4013,2934,1
6,4013,1418,3
7,4013,2730,4
8,4013,1251,1
9,4013,97,5
10,4013,24,3
11,4013,1,2
12,4013,292,5
13,4013,91,4
14,4013,338,5
15,4013,16,2
0,4014,46,5
1,4014,0,2
2,4014,1358,3
3,4014,2902,4
4,4014,157,5
5,4014,19,5
6,4014,7,3
7,4014,2520,5
8,4014,451,4
9,4014,790,4
10,4014,123,4
11,4014,611,1
12,4014,171,3
13,4014,248,5
14,4014,1,3
0,4015,0,1
1,4015,455,2
2,4015,791,4
3,4015,2,5
4,4015,439,5
0,4016,19,4
1,4016,0,3
2,4016,140,5
3,4016,2,5
4,4016,198,2
5,4016,2165,4
6,4016,157,4
0,4017,1,1
1,4017,0,5
2,4017,4064,1
3,4017,86,5
4,4017,151,5
5,4017,1577,5
6,4017,4285,4
7,4017,10,3
8,4017,93,5
9,4017,119,3
10,4017,20,1
11,4017,40,4
12,4017,293,3
13,4017,7,1
14,4017,4509,5
15,4017,229,2
16,4017,359,2
17,4017,184,4
0,4018,29,3
1,4018,165,5
2,4018,0,1
3,4018,6,5
4,4018,798,4
5,4018,1,5
6,4018,278,5
7,4018,558,1
8,4018,108,5
9,4018,1178,4
10,4018,42,5
11,4018,18,3
12,4018,514,2
13,4018,5,4
14,4018,790,4
0,4019,37,4
1,4019,0,5
2,4019,28,2
0,4020,269,3
1,4020,0,4
2,4020,236,4
3,4020,656,5
4,4020,1907,2
5,4020,323,4
6,4020,34,2
7,4020,38,5
8,4020,1,5
9,4020,1769,3
10,4020,4,4
11,4020,24,5
12,4020,5,5
13,4020,20,1
14,4020,410,5
15,4020,7,3
16,4020,32,4
17,4020,1341,4
0,4021,2140,3
1,4021,2477,5
2,4021,100,5
3,4021,0,3
4,4021,2,5
5,4021,1,1
6,4021,4160,4
7,4021,799,3
8,4021,2955,4
9,4021,11,5
10,4021,62,1
11,4021,1032,5
12,4021,3,4
13,4021,3934,4
14,4021,484,4
15,4021,2467,3
16,4021,1654,3
0,4022,66,5
1,4022,0,5
2,4022,120,5
3,4022,94,3
4,4022,76,4
5,4022,309,1
6,4022,1196,5
7,4022,19,2
8,4022,70,5
9,4022,96,4
10,4022,1,4
11,4022,4419,2
0,4023,0,4
1,4023,42,5
2,4023,3592,4
0,4024,7,1
1,4024,0,2
2,4024,54,2
3,4024,267,3
4,4024,309,4
5,4024,559,3
6,4024,1945,4
7,4024,2080,4
8,4024,243,4
9,4024,3,4
10,4024,62,3
0,4025,13,3
1,4025,225,4
2,4025,0,5
3,4025,3753,5
4,4025,55,5
0,4026,1882,5
1,4026,0,4
2,4026,3914,1
3,4026,1,3
4,4026,2,5
5,4026,275,5
6,4026,2965,5
0,4027,21,3
1,4027,5,5
2,4027,103,3
3,4027,0,5
4,4027,207,2
5,4027,8,4
6,4027,12,1
7,4027,123,4
0,4028,0,5
1,4028,17,3
2,4028,955,4
3,4028,141,2
4,4028,3436,5
5,4028,152,5
6,4028,834,2
7,4028,368,3
0,4029,0,1
1,4029,394,3
2,4029,3513,1
3,4029,4442,2
4,4029,14,3
5,4029,1141,4
6,4029,1896,4
7,4029,732,5
8,4029,2238,5
9,4029,31,4
10,4029,1425,4
11,4029,719,5
12,4029,107,5
13,4029,45,4
14,4029,1,2
15,4029,1015,2
16,4029,12,5
17,4029,621,3
0,4030,0,5
1,4030,183,5
2,4030,3629,5
3,4030,4,1
4,4030,3437,4
5,4030,191,2
6,4030,544,2
7,4030,1,1
8,4030,62,3
9,4030,3386,3
0,4031,0,3
1,4031,76,5
2,4031,54,1
3,4031,240,4
4,4031,2,4
5,4031,367,4
6,4031,21,5
7,4031,3,3
8,4031,1451,2
9,4031,17,5
0,4032,1454,2
1,4032,1286,4
2,4032,0,5
3,4032,6,5
4,4032,2,2
5,4032,1601,3
6,4032,15,3
7,4032,17,4
8,4032,1893,2
9,4032,1,3
10,4032,84,5
11,4032,56,4
12,4032,7,1
13,4032,22,5
14,4032,615,5
15,4032,4,4
16,4032,305,4
17,4032,32,5
18,4032,41,4
0,4033,0,3
1,4033,85,5
2,4033,141,4
3,4033,78,3
4,4033,1,3
5,4033,3920,5
6,4033,264,2
7,4033,222,3
8,4033,1275,2
9,4033,275,4
10,4033,168,4
11,4033,1706,2
12,4033,308,1
13,4033,4542,2
0,4034,7,3
1,4034,0,5
2,4034,257,5
3,4034,156,2
4,4034,1684,3
5,4034,189,5
6,4034,2165,3
7,4034,997,5
8,4034,394,5
9,4034,4,5
10,4034,13,3
11,4034,806,5
12,4034,1,4
13,4034,3805,5
14,4034,14,1
15,4034,163,5
0,4035,686,5
1,4035,300,5
2,4035,0,4
3,4035,105,2
4,4035,37,1
5,4035,106,4
6,4035,2338,4
7,4035,618,4
0,4036,8,4
1,4036,19,4
2,4036,2,4
3,4036,0,4
4,4036,637,4
5,4036,3,4
6,4036,4602,4
7,4036,5,2
8,4036,42,3
9,4036,402,3
10,4036,288,1
11,4036,875,4
12,4036,647,3
13,4036,14,2
14,4036,4557,5
15,4036,389,1
16,4036,3954,4
17,4036,510,3
18,4036,3216,5
0,4037,1975,3
1,4037,15,5
2,4037,0,4
3,4037,18,5
4,4037,270,4
5,4037,1370,5
6,4037,7,2
7,4037,35,2
8,4037,581,4
9,4037,2068,3
10,4037,1759,5
11,4037,4341,2
12,4037,4,4
13,4037,8,4
14,4037,575,2
15,4037,10,4
16,4037,5,3
17,4037,4546,2
18,4037,1189,5
0,4038,3859,1
1,4038,4306,3
2,4038,5,3
3,4038,4,2
4,4038,3010,2
5,4038,3945,3
6,4038,0,5
7,4038,2,5
8,4038,244,2
0,4039,1,1
1,4039,4340,5
2,4039,218,2
3,4039,0,4
4,4039,3405,5
0,4040,0,3
1,4040,1,4
2,4040,14,5
3,4040,177,5
4,4040,231,3
5,4040,264,3
6,4040,3011,2
7,4040,244,3
8,4040,26,4
9,4040,13,3
10,4040,10,2
11,4040,3759,3
12,4040,496,5
13,4040,2591,4
14,4040,1069,4
15,4040,560,4
16,4040,1088,5
0,4041,0,5
1,4041,3603,4
2,4041,2273,5
3,4041,113,1
4,4041,787,4
0,4042,1720,5
1,4042,0,1
2,4042,118,2
3,4042,37,5
4,4042,189,3
5,4042,80,5
6,4042,1,4
7,4042,84,5
8,4042,157,5
9,4042,246,4
10,4042,909,5
11,4042,622,4
12,4042,2,2
13,4042,23,1
14,4042,3591,3
15,4042,261,4
0,4043,33,3
1,4043,8,5
2,4043,164,4
3,4043,22,1
4,4043,0,3
5,4043,2,3
6,4043,1,4
7,4043,16,4
8,4043,260,2
9,4043,2722,3
10,4043,1098,2
11,4043,140,2
12,4043,309,2
13,4043,2027,3
0,4044,0,1
1,4044,4,2
2,4044,414,4
3,4044,188,3
4,4044,18,2
5,4044,304,4
6,4044,324,4
7,4044,24,4
8,4044,2205,5
0,4045,0,4
1,4045,31,3
2,4045,8,5
3,4045,738,5
4,4045,419,2
5,4045,1261,2
6,4045,93,5
0,4046,0,4
1,4046,4,2
2,4046,3,5
3,4046,507,1
4,4046,71,5
5,4046,139,3
6,4046,311,2
7,4046,1296,4
8,4046,4642,5
9,4046,2924,1
10,4046,76,4
11,4046,4220,4
12,4046,249,4
0,4047,2,1
1,4047,290,2
2,4047,0,2
3,4047,17,4
4,4047,3003,5
5,4047,12,5
6,4047,65,5
7,4047,4917,2
8,4047,39,2
9,4047,7,4
10,4047,6,4
0,4048,314,2
1,4048,0,5
2,4048,557,3
3,4048,150,5
4,4048,60,5
5,4048,170,5
6,4048,1,5
0,4049,17,3
1,4049,114,3
2,4049,3,2
3,4049,0,4
4,4049,1,3
5,4049,3085,3
6,4049,263,2
7,4049,836,2
8,4049,4,5
9,4049,46,1
0,4050,33,3
1,4050,0,5
2,4050,1,1
3,4050,124,2
4,4050,51,4
5,4050,313,3
6,4050,3,3
7,4050,5,5
8,4050,41,5
9,4050,1610,4
10,4050,31,4
11,4050,1340,5
12,4050,1657,3
13,4050,1040,5
14,4050,7,4
15,4050,2023,1
16,4050,6,4
17,4050,2,3
0,4051,3489,4
1,4051,4250,3
2,4051,21,5
3,4051,0,4
4,4051,461,3
5,4051,1534,4
0,4052,0,5
1,4052,47,1
2,4052,894,2
3,4052,2385,2
4,4052,3177,4
5,4052,2490,1
6,4052,933,3
0,4053,159,5
1,4053,0,4
2,4053,21,3
3,4053,63,5
0,4054,1,4
1,4054,211,5
2,4054,0,4
0,4055,1077,4
1,4055,0,2
2,4055,4136,2
3,4055,1358,5
4,4055,918,2
5,4055,190,3
0,4056,14,3
1,4056,0,3
2,4056,2267,4
3,4056,5,1
0,4057,0,4
1,4057,7,3
2,4057,1422,4
3,4057,115,4
4,4057,1,5
5,4057,217,2
6,4057,257,5
7,4057,438,5
8,4057,340,5
9,4057,1652,4
10,4057,5,3
11,4057,2045,5
12,4057,23,2
13,4057,426,1
14,4057,535,2
15,4057,1235,3
16,4057,191,4
17,4057,457,4
18,4057,6,3
0,4058,539,5
1,4058,0,4
2,4058,51,3
3,4058,1495,4
4,4058,330,4
5,4058,12,2
6,4058,157,4
7,4058,299,3
8,4058,1373,3
0,4059,1,4
1,4059,0,1
2,4059,11,2
3,4059,123,3
4,4059,220,5
5,4059,4961,4
6,4059,145,4
7,4059,2,2
8,4059,645,4
9,4059,292,5
10,4059,1546,5
11,4059,4264,3
12,4059,1807,1
13,4059,62,1
14,4059,1171,3
0,4060,0,4
1,4060,21,5
2,4060,2562,3
3,4060,592,2
4,4060,6,3
5,4060,20,5
6,4060,1219,5
0,4061,0,2
1,4061,62,5
2,4061,84,2
3,4061,309,5
4,4061,5,5
5,4061,14,5
6,4061,2,4
7,4061,3687,5
8,4061,76,5
9,4061,176,5
10,4061,408,4
11,4061,1712,1
12,4061,13,1
13,4061,104,3
14,4061,1,5
15,4061,9,5
0,4062,0,1
1,4062,2734,3
2,4062,534,4
3,4062,1974,5
4,4062,94,2
5,4062,1,5
6,4062,71,4
7,4062,46,5
8,4062,2,3
9,4062,28,3
0,4063,1,5
1,4063,40,4
2,4063,0,4
3,4063,56,5
4,4063,79,4
5,4063,532,4
6,4063,2193,4
7,4063,3386,4
8,4063,6,4
9,4063,70,5
0,4064,0,3
1,4064,3916,5
2,4064,327,4
3,4064,35,4
4,4064,3,5
5,4064,52,2
6,4064,488,2
7,4064,1050,5
8,4064,173,5
9,4064,3124,5
10,4064,11,2
11,4064,176,5
12,4064,4524,4
13,4064,842,5
14,4064,36,5
0,4065,0,3
1,4065,1222,1
2,4065,794,1
3,4065,1107,2
4,4065,9,5
5,4065,2041,5
6,4065,456,4
0,4066,0,4
1,4066,811,5
2,4066,43,4
3,4066,3139,2
4,4066,5,2
5,4066,421,5
6,4066,18,4
7,4066,27,4
8,4066,2,5
9,4066,2859,3
10,4066,174,5
11,4066,121,3
12,4066,71,3
13,4066,175,5
0,4067,12,3
1,4067,753,5
2,4067,2,4
3,4067,0,3
4,4067,112,4
5,4067,3954,3
6,4067,22,5
7,4067,1312,4
8,4067,3050,5
9,4067,4,5
10,4067,2719,5
11,4067,1,3
12,4067,274,4
13,4067,7,1
14,4067,17,5
15,4067,9,2
16,4067,2433,3
17,4067,783,1
18,4067,1900,4
0,4068,0,2
1,4068,1,3
2,4068,260,4
3,4068,450,3
4,4068,172,3
5,4068,3408,4
6,4068,343,3
7,4068,1813,4
8,4068,4,5
9,4068,60,4
10,4068,2392,3
11,4068,53,5
12,4068,183,5
13,4068,14,5
0,4069,0,2
1,4069,2376,2
2,4069,27,5
3,4069,11,1
0,4070,0,3
1,4070,3753,2
2,4070,121,5
3,4070,2263,5
4,4070,26,3
5,4070,506,5
6,4070,558,5
7,4070,3417,3
8,4070,356,5
9,4070,132,5
10,4070,656,1
11,4070,124,2
12,4070,1410,2
13,4070,1,1
14,4070,18,5
15,4070,10,1
16,4070,39,4
17,4070,16,3
0,4071,1770,1
1,4071,744,1
2,4071,18,3
3,4071,0,4
4,4071,4,4
5,4071,2915,4
6,4071,180,4
7,4071,112,4
8,4071,245,2
0,4072,17,2
1,4072,2382,3
2,4072,327,4
3,4072,0,3
4,4072,273,2
5,4072,62,1
6,4072,190,1
7,4072,3366,3
8,4072,2429,4
9,4072,2,2
10,4072,30,4
11,4072,4001,3
12,4072,1633,4
13,4072,3065,3
14,4072,1,3
15,4072,646,4
16,4072,60,3
17,4072,141,5
18,4072,476,1
0,4073,0,5
1,4073,13,5
2,4073,351,3
3,4073,28,2
4,4073,8,4
5,4073,6,2
6,4073,12,2
7,4073,1293,4
8,4073,122,2
9,4073,2970,5
10,4073,1313,3
11,4073,11,1
0,4074,0,3
1,4074,39,5
2,4074,26,3
3,4074,1,2
4,4074,394,5
5,4074,268,5
6,4074,28,5
7,4074,723,3
0,4075,345,3
1,4075,0,3
2,4075,140,3
3,4075,32,1
4,4075,2405,4
5,4075,1258,3
6,4075,1888,1
7,4075,31,5
8,4075,128,5
9,4075,20,5
0,4076,0,5
1,4076,71,3
2,4076,42,2
3,4076,359,5
4,4076,863,3
5,4076,15,3
6,4076,65,3
7,4076,28,3
8,4076,93,4
9,4076,20,2
10,4076,210,5
11,4076,209,3
12,4076,38,3
13,4076,100,4
14,4076,489,3
15,4076,2874,4
16,4076,440,3
17,4076,95,5
18,4076,5,4
0,4077,0,4
1,4077,1550,3
2,4077,13,2
3,4077,1,3
4,4077,1901,4
5,4077,56,4
6,4077,5,1
7,4077,1750,5
8,4077,187,2
9,4077,97,5
10,4077,4287,5
11,4077,2493,5
0,4078,1764,4
1,4078,0,4
2,4078,32,3
3,4078,378,3
4,4078,13,5
5,4078,1682,1
6,4078,1126,3
0,4079,17,2
1,4079,2011,5
2,4079,825,3
3,4079,2643,2
0,4080,0,3
1,4080,1018,4
2,4080,7,4
3,4080,1,3
4,4080,25,2
5,4080,43,5
6,4080,3,4
7,4080,107,5
8,4080,2,5
9,4080,160,4
10,4080,2386,3
0,4081,0,4
1,4081,24,3
2,4081,19,5
3,4081,239,4
4,4081,315,4
5,4081,1003,2
6,4081,1711,4
7,4081,4587,5
8,4081,82,5
9,4081,3327,3
10,4081,4336,4
11,4081,1025,5
12,4081,210,5
0,4082,260,5
1,4082,6,4
2,4082,14,3
3,4082,0,1
4,4082,1,5
5,4082,2386,1
6,4082,178,4
0,4083,2,4
1,4083,2006,3
2,4083,168,5
3,4083,0,5
4,4083,326,1
5,4083,148,1
6,4083,10,4
7,4083,13,5
8,4083,886,5
9,4083,5,4
10,4083,57,2
11,4083,1,5
0,4084,1,5
1,4084,95,2
2,4084,4048,5
3,4084,0,5
4,4084,170,2
5,4084,1670,5
6,4084,4293,2
7,4084,1379,5
0,4085,0,5
1,4085,3,5
2,4085,812,2
3,4085,253,3
4,4085,22,5
5,4085,3836,3
6,4085,4,4
7,4085,23,4
8,4085,2558,5
9,4085,2,4
10,4085,1308,3
11,4085,1,2
12,4085,2016,5
13,4085,37,5
14,4085,132,2
15,4085,768,5
0,4086,0,3
1,4086,444,2
2,4086,41,3
3,4086,4496,3
4,4086,152,3
5,4086,473,5
6,4086,903,3
7,4086,2,1
8,4086,34,2
9,4086,1610,5
10,4086,3,5
11,4086,3495,5
12,4086,1715,5
13,4086,575,1
14,4086,14,3
0,4087,0,5
1,4087,755,5
2,4087,168,1
3,4087,6,4
4,4087,978,1
5,4087,14,4
6,4087,330,2
7,4087,475,5
8,4087,1,5
9,4087,445,4
10,4087,15,3
11,4087,1865,2
12,4087,1630,3
13,4087,227,2
14,4087,582,4
15,4087,13,3
16,4087,3563,5
17,4087,25,3
18,4087,411,3
0,4088,0,3
1,4088,145,5
2,4088,99,5
3,4088,532,5
4,4088,33,4
5,4088,927,5
6,4088,740,5
7,4088,1565,1
8,4088,356,3
0,4089,0,5
1,4089,1,2
2,4089,46,2
3,4089,3437,1
4,4089,3564,1
5,4089,127,4
6,4089,3449,2
7,4089,2325,5
8,4089,2355,4
9,4089,40,5
10,4089,293,5
11,4089,3677,4
12,4089,656,4
13,4089,26,3
14,4089,1270,3
15,4089,22,3
0,4090,4024,2
1,4090,331,2
2,4090,0,5
3,4090,21,2
4,4090,6,4
5,4090,449,2
6,4090,60,5
7,4090,10,5
8,4090,53,3
9,4090,1283,3
10,4090,1,2
11,4090,451,4
12,4090,2679,5
13,4090,4,3
14,4090,249,4
0,4091,3342,4
1,4091,243,5
2,4091,117,5
3,4091,9,2
4,4091,1844,3
5,4091,0,5
0,4092,0,3
1,4092,360,2
2,4092,11,3
3,4092,18,2
4,4092,1256,3
5,4092,3455,3
6,4092,1305,3
7,4092,532,2
8,4092,4850,3
9,4092,1,5
10,4092,257,3
11,4092,2827,4
0,4093,0,4
1,4093,329,5
2,4093,2360,5
3,4093,2,5
4,4093,1242,5
5,4093,86,2
6,4093,4103,4
7,4093,1997,1
8,4093,52,4
9,4093,227,2
10,4093,84,4
11,4093,310,5
12,4093,908,2
13,4093,701,4
14,4093,2583,5
0,4094,801,5
1,4094,1,2
2,4094,0,2
3,4094,1771,4
4,4094,46,5
5,4094,3,2
0,4095,0,5
1,4095,840,4
2,4095,2972,5
3,4095,238,5
4,4095,49,5
5,4095,926,5
0,4096,735,4
1,4096,1772,5
2,4096,0,5
3,4096,1,5
4,4096,2772,4
5,4096,134,3
6,4096,85,4
7,4096,421,5
0,4097,0,5
1,4097,24,3
2,4097,1,5
3,4097,67,3
4,4097,4,2
5,4097,834,5
6,4097,3,5
0,4098,3,2
1,4098,0,3
2,4098,4004,3
3,4098,445,4
4,4098,3367,5
5,4098,641,3
0,4099,0,5
1,4099,962,5
2,4099,336,3
3,4099,1,2
4,4099,3,2
5,4099,6,4
6,4099,38,2
7,4099,3971,5
8,4099,8,2
9,4099,4,3
10,4099,1618,5
11,4099,17,4
12,4099,4130,2
13,4099,711,5
14,4099,102,3
15,4099,3515,4
16,4099,76,2
17,4099,5,3
18,4099,1996,5
0,4100,599,5
1,4100,0,4
2,4100,3,4
3,4100,364,4
4,4100,370,2
5,4100,119,3
0,4101,0,4
1,4101,6,3
2,4101,2853,3
3,4101,9,4
4,4101,3035,2
5,4101,7,3
6,4101,70,2
7,4101,206,5
8,4101,425,3
9,4101,4,3
10,4101,1792,5
11,4101,1,5
0,4102,0,5
1,4102,7,2
2,4102,28,2
0,4103,44,4
1,4103,0,5
2,4103,23,3
3,4103,6,5
4,4103,2799,4
5,4103,3953,1
6,4103,3273,5
7,4103,61,4
8,4103,73,4
9,4103,3309,2
10,4103,1,5
11,4103,1232,3
12,4103,351,4
0,4104,0,2
1,4104,1069,5
2,4104,3,4
3,4104,717,5
4,4104,19,5
0,4105,0,5
1,4105,1810,4
2,4105,41,3
3,4105,1779,1
4,4105,1136,3
5,4105,12,4
6,4105,2645,5
7,4105,4,5
8,4105,374,5
9,4105,146,5
10,4105,1,1
11,4105,172,1
12,4105,2566,4
13,4105,1567,3
14,4105,3,3
15,4105,4429,3
16,4105,1948,5
17,4105,3434,4
18,4105,3172,4
0,4106,0,4
1,4106,1629,5
2,4106,9,1
3,4106,186,5
0,4107,0,3
1,4107,1641,4
2,4107,46,5
3,4107,1206,2
4,4107,2,5
5,4107,49,4
6,4107,231,2
7,4107,2231,5
8,4107,338,3
9,4107,2578,2
0,4108,3412,2
1,4108,0,3
2,4108,4,3
3,4108,38,1
4,4108,862,3
5,4108,119,4
